autor_tweet,id_tweet,texto_tweet,Numero_pasados,Numero_presentes,Numero_futuros,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Analisis_sentimiento,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion
1404537501520388099,_Angelbetr,"Soltar y vivir 😍 
.
.
.
#menstyle #lifestyle #españa #madrid #vivir #happy #nice #men #boys #chicos #style #summer #verano #sun #hairstyle #city #streetstyle #street #bronce en Madrid, Spain https://t.co/HUf6iybcqz",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1,5.0,6,4,2,2,0,4
1404537658404114434,_patpat19744,"Sin filtros, sin palabras #sunset #home #aldanparadise en Praia de Francón https://t.co/2X9p6q1Kmq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,4.0,3,4.625,0,0,1,1
1404537872485658634,_oriateka,Noches del botánico: Woodkid (@ Real Jardín Botánico Alfonso XIII in Madrid) https://t.co/nP0AU95G0r,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,8,1,9,1,0,1,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.0,6,5.166666666666667,2,1,3,3
1404538408114982913,_vidwrangler,"Bueno pues creo que nosotros ya hemos hecho nuestro trabajo, ahora toca a @ajterrassa y @politerrassaoficial  evitar que esto se repita.  @diarideterrassa @mon.terrassa @canalterrassa https://t.co/Kmw9dIPogl",0,4,0,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,4,4,1,1,1,1,2,2,1,3,1,0,1,0,2,0,0,1,0,0,0,,0,0,2,5,5,6.217391304347826,3,1,0,2
1404538728857624578,_Pessanha65,"Trekking in Sierra de Gredos, preparing for the next adventure - Picos de Europa! em Sierra De Gredos https://t.co/vfmZziAY3w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,13,1,1,2,0,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.5,2,4.555555555555555,7,1,0,3
1404538864627298304,_DeniaFernandez,Las niñas que soñaban con ser vistas y el primogénito. en Librería Luces https://t.co/3tC8jLsy5N,1,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,2,2,4,1,1,1,1,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,3,3,4.538461538461538,0,0,2,1
1404538988556398601,_GammaTeruo,"""El público ha estado espectacular"".

El público ha estado calladito hasta el minuto 75.... #ESPSWE",0,3,0,0,0,3,0,4,3,0,3,0,0,1,0,0,0,0,0,3,3,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,5.5,2,5.142857142857143,0,0,2,7
1404539103878823936,_GuitarCafe,@ArisquetaIgea Preciosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11.0,14,11,0,0,0,0
1404539387044585473,_yabraya,"Lady MaDrid 🌚✨ ••• (voy a echarte de menos) #Bonne #Nuit en Madrid, Spain https://t.co/a2HVCADWsk",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,1,0,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,,2,2,1,3.5,2,3.8333333333333335,3,2,0,3
1404539811004923911,_pacocela,"El Desmadre Toreros, Sevilla, España 2021 en Sevilla, Andalucia, España https://t.co/PMu42LX2y6",0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,7,0,7,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.5,7,5.8,1,1,0,4
1404540674968588294,_marferlen,"Feliz noche ✨!

.
.
.

#frasesinspiradoras #frasesmotivadoras #frasedeldia #blog #misdescubrimientosyyo #bloggerlifestyle #bloggerextremeña #bloggerextremadura #almendralejo #badajoz #extremadura en Almendralejo https://t.co/Xaf3F2zg1N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,10,1,5.0,5,6.833333333333333,0,0,0,4
1404540793512206347,_danicosta23_,"Mi plan favorito ☀️ en Sitges, Barcelona, España https://t.co/Qhl99imA73",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,5.0,2,4.875,2,1,0,2
1404541504752922626,_Jenii_P94,"A veces el que arriesga no pierde nada, y perdiendo gana mucho 💥👌 en Barcelona, Spain https://t.co/d6Ej70S6PY",1,3,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,4,4,2,2,0,0,1,0,0,1,1,0,0,0,0,,2,0,1,4.0,2,4.25,2,2,0,2
1404541551691415561,_drj1985,"Lavabo limpiado💧 @tucasaclub  #brefgelbrillante #Bref #testaclub #testaclubbers #probadora @ Málaga, Spain https://t.co/iv2Ncx0Lf2",0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4,1,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,1,6.0,6,6.333333333333333,3,3,1,1
1404541569831682054,_ChadAbascal,España prevalecerá. en Calle de Génova https://t.co/FfjZlOlO87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.5,6,5.333333333333333,0,0,2,1
1404541884987547655,_Marta_Nogueras,"❤️🎓 en Almería, Spain https://t.co/gBqVR95Zmk",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,4.0,3,4.25,2,2,1,1
1404542180107161600,_LuisferAsuuucar,"@samplia_media es la salsa de tus mejores platos.
Con @heinz_esp, claro en Madrid, Spain https://t.co/J1JK2vzGx6",0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,4,6,3,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.0,2,5,2,2,0,3
1404542360193843205,_rafiitacol,Explorando la Galicia más profunda de la mano de una GUE-rrera en Castelo De Pambre https://t.co/WcTQUl8rWl,0,0,0,0,1,0,0,3,0,3,3,0,0,0,0,0,0,0,3,2,5,2,0,0,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,3,2,4.6,4,1,1,1
1404542368183955460,_JohnRGriswold,"Robin Olsen, la gran estrella de este España-Suecia #EURO2020",0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,3,1,4,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,5,5.666666666666667,2,2,0,2
1404543381460733955,_Gemmacgreal,"Esta foto me da paz 💚
#FelizSemana ✨ en Alicante, Spain https://t.co/EOjOQDiIPK",0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,2,4,2,0,0,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,,2,1,1,2.5,2,3.2,2,2,0,1
1404543550696665090,_CabezarrubiaCC,"OPEN INTERNACIONAL DE TENIS ""CÁCERES, PATRIMONIO DE LA HUMANIDAD"" VIII Trofeo Orencio Carrascal , CIRCUITO IBP TENIS SERIES en Real Club de Tenis Cabezarrubia https://t.co/VQqOW4nbIY",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,14,2,16,1,0,1,1,14,15,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,2,5.782608695652174,3,2,1,4
1404543805278150661,_ArkaitzOzaeta8,"‘Por ti, aguanto despierto pa verte dormir…’ ✨ en Madrid, Spain https://t.co/5SpDRj60XZ",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,4,2,0,0,1,0,2,0,0,0,0,0,0,,1,0,1,5,2,4.636363636363637,3,2,0,2
1404543905736138755,_adeltoros,"#picoftheday

.  
.
.
.
.
#lanzarote
#canaryislands
#extremesports
#surf
#quemaoclass
#billabong
#canon
#CanonEspaña
#canonphotography
#picoftheday
📸 3217 Antonio del Toro 💯🌊 en La Santa, Lanzarote https://t.co/G3fkPJfOjR",0,1,0,0,0,1,0,3,1,1,2,0,1,1,0,0,0,0,4,0,4,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,10,1,4,2,4.545454545454546,3,2,0,6
1404543955191185414,_MinidukeLoL,"Ganamos contra eMonkeyz y nos ponemos 2-3 en la liga

No ha sido el mejor inicio, pero nadie dijo que fuera a ser facil. Nuestro objetivo sigue siendo el mismo, y esto acaba de empezar ❤️

#WeAreGiants #VodafoneGiants https://t.co/2TOKKGH1PX",2,6,0,2,1,6,2,6,4,1,4,0,0,1,0,0,0,0,2,3,5,2,1,3,0,2,2,4,4,1,0,3,0,1,0,1,2,0,0,0,,1,2,1,4.0,2,4.111111111111111,4,3,0,4
1404544253846507521,_profepacosimon,23. Homo homini lupus. en Tomelloso Capital https://t.co/5OCc17bTqN,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,4,1,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,2,5,1,1,0,2
1404544420830224393,_petrelrett,#petrelrett🍀 en Castillo de Petrel https://t.co/MpjpE6vfVg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,2,2,3.8,1,1,0,0
1404544471711293449,_juanitoMM10,"Sevilla!!! Que bonita eres!!! Esto acaba de empezar,a por la semana!!!💃🏿🍷🍻🤘🏿🏃🏿‍♂️💪🏿 #disfrutandodelavida #fuckincoronavirus #friends #cositas #sevilla #plazaespañasevilla #mibro https://t.co/mOLzno8l1Y",3,1,0,1,0,2,0,1,0,1,2,0,0,0,0,0,0,0,1,3,4,2,0,0,2,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0,,11,6,1,4.5,3,6.75,1,1,0,10
1404544734220242955,_jfelixdiaz,Todo dicho. Repasen. #eurocopa2020 en Estadio Olímpico de La Cartuja https://t.co/kKMsrJWvpD,0,1,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,6.0,7,5.6,0,0,1,2
1404544746970697728,_lucducatibcn,Nueva tienda @footlockereu en plaza catalunya 20 👍👌👏 sección hombre mujer y niño en Plaza Catalunya https://t.co/r1rejlnQjj,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,4,5,9,5,0,2,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,5.0,5,5.25,4,3,1,0
1404544786787405830,_futbolfan1978,Esto con Hierro era 5-0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,3,3,3.8,0,0,0,1
1404545423147212808,_PepeZapata,"#poble6

probando el tataki de atún del delicioso menú de @elpatidepoblenou

#delicious #pz @ el Poblenou, Barcelona https://t.co/DHTLCWAhuI",0,0,0,0,1,0,0,3,3,0,3,0,1,0,0,0,0,0,2,0,2,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,4,2,5.533333333333333,0,0,2,1
1404545473617272835,_Iriigaaraay,alegría en Cala Turqueta https://t.co/nKz3oRAGPd,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.5,7,5.25,2,2,1,0
1404545487294930955,_LidiaMP_12,Lo que me gusta una flor 💐🌸🏵🌹🌺🌻🌼🌷⚘🥰 en Aranjuez Jardines del Principe https://t.co/uhN1EZ0XS3,1,1,0,0,0,2,0,3,1,1,2,0,1,1,0,0,0,0,6,1,7,1,0,0,1,6,6,3,3,1,0,2,0,2,1,0,0,0,0,0,,9,0,1,3.5,2,4.833333333333333,1,1,0,0
1404545865323274245,_perezandres,"No hay mejor forma para decir hasta luego al Cantábrico: un cociduco montañés 🤤🇵🇱 #Cantabria #Santander #comidasana #healthyfood #pornfood #foodporn en Bárcena Mayor, Cantabria, Spain https://t.co/UGLDwu88gk",0,1,0,2,0,1,0,4,3,0,2,0,1,1,0,0,0,0,4,1,5,1,0,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,1,6,1,5,5,5,5,3,3,3
1404545973154729984,_kaikuland,Convección lo llama @dsantosmunoz #nubes curiosas para mi. en Cercedilla https://t.co/AY98LJQQVc,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0,,0,1,1,5,2,6.222222222222222,2,2,1,1
1404545977579716616,_adeltoros,".  
.
.
.
.
#deltoroantonio
#grancanaria
#muchoporvivir
#canaryislands
#extremesports
#bodyboarding
#canon
#CanonEspaña
#canonphotography
#picoftheday
📸 2143 Antonio del Toro 💯🌊 en EL FRONTON https://t.co/rEYDCZ85Wz",0,1,0,0,0,2,0,4,2,0,2,0,1,2,0,0,0,0,3,0,3,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,9,1,3.5,2,4.3,3,2,0,5
1404546290361507848,_Jaimon87,"Rugby🏉 en Moncada, Valenciana, Spain https://t.co/pXM8g2fjd5",1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,6,6,6,3,2,0,2
1404546304387211264,_emi_egea_98,Hasta luegoo Valencia nos vemos prontito👋👋 en Ciudad de las Artes y de las Ciencias de Valencia https://t.co/e2rXXiwT51,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,5,1,0,0,0,0,1,0,0,0,0,0,0,,2,0,1,5,2,4.647058823529412,2,1,0,0
1404546563918159874,_JohnRGriswold,"Buena propuesta de España, que dominó y dominó, llegó y llegó, pero volvió a evidenciar la falta de pegada y de jugadores top adelante #EURO2020",5,0,0,1,0,5,0,1,0,1,1,0,0,0,0,0,0,0,1,5,6,3,1,1,3,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,5,6,4.64,2,2,5,3
1404546644587302912,_novascooter1,"Agradecerte a ti el habernos escogido, ahora  disfruta de tu máquina 🛴🛴🛴🛴 que se ha quedado 👌🏻👌🏻👌🏻 en San Fernando Área Comercial https://t.co/weh2xtaQ8k",3,3,0,0,0,3,0,1,1,0,2,0,0,0,0,0,0,0,4,7,11,1,0,1,1,9,10,3,5,0,1,1,0,3,1,1,0,0,0,0,,10,0,1,4.0,2,4.818181818181818,3,1,2,1
1404546728913784834,_giopiacentini,"Flamenco de Jerez #flamenco #guitar #guitarra #flamencojourney @ Jerez De La Frontera, Andalucia, Spain https://t.co/0m8UJ9G98S",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,6,0,0,0,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,5.0,2,4.7,3,2,0,2
1404547557813010432,_BarbijoAndino,"No hay nada mas hermoso que nuestra cultura ♥ nuestro folklore, nuestra comida típica de cada región 🥰 @mascarilla.andina en Barcelona, Cataluña, España https://t.co/1AUwizfxHy",0,1,0,0,0,1,0,4,1,2,4,0,0,1,0,0,0,0,4,5,9,4,0,1,3,5,5,2,1,0,0,1,0,0,0,1,0,0,0,0,,2,0,2,6.0,7,4.954545454545454,5,3,2,3
1404547567233515524,_Mussol81,"Aquí no hacen falta filtros, sólo una tormenta. #albaltdetarongers #liveview #tormentadestiu en Albalat de Taronchers https://t.co/w1fldTF7os",1,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3,2,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,4.5,2,4.916666666666667,2,2,2,2
1404547867058925570,_AlvaroZapico9,"🏝☀️ en Almería, Spain https://t.co/xVXvCo9QMY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,4.0,3,4.25,2,2,1,1
1404547901225906176,_juanjovega_,"Busco amigos con piscina. Ofertas por DM y bizum. 💦🌱
.
#madrid #summer #summervibes #pool @ Axel Hotel Madrid https://t.co/pU4yoqe5iF",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,2,1,2,1,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,,2,4,1,4.5,5,4.071428571428571,1,1,0,3
1404547920343486467,_cbcambre,Atópate na nosa galería de fotos desta xornada. @ Polideportivo Municipal de Cambre https://t.co/r5S0sk7dLQ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,8,2,1,0,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,7,5.384615384615385,6,1,2,1
1404548440194011140,_star_spanish,"Yo cuando me dice mi amiga que he engordado 
@desyrodriguezoficial en Madrid, Spain https://t.co/vkpijpPSJG",0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,1,3,0,0,2,0,2,1,0,0,0,0,0,,0,0,1,4,2,5.3076923076923075,2,2,0,1
1404548600110137344,_star_spanish,"Yo después de la orgía
@belenestebanmenendez en Madrid, Spain https://t.co/dqrh9Luy81",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,4,2,0,0,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1,5,2,5.777777777777778,2,2,2,1
1404549104622096386,_EternoPadawan,"#Desconexión en Montgo, Denia - España https://t.co/0WZscYt1lQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.5,6,5.166666666666667,0,0,1,2
1404549427130515462,_emiliogranero,𝗨𝗘𝗙𝗔 𝗘𝗨𝗥𝗢𝟮𝟬𝟮𝟬 🇪🇦❤️⚽ en Estadio Olímpico de La Cartuja https://t.co/YU8iWvRHyD,2,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,4,1,5,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,5,2,5,1,1,1,0
1404549441126899716,_MANUTRIANA,Mis mellis y mi Alvarito... en El Picoteo Del Aljarafe https://t.co/1pc3BzQV6H,0,0,0,0,0,0,0,2,2,0,3,0,1,0,0,0,0,0,4,0,4,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,3.0,2,4.2,2,1,0,3
1404549454276042753,_uvenele,"Luis Enrique dimisión.
 #EURO2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7.5,8,6.75,0,0,1,1
1404549720765349889,_star_spanish,"Yo llegando al examen de matemáticas cuando no he estudiado
@jlo @marcanthony en Madrid, Spain https://t.co/cCkkzwHR0C",0,1,0,0,1,1,0,2,1,0,1,0,1,1,0,0,0,0,2,2,4,1,1,1,1,2,2,3,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1,5,2,5.266666666666667,2,2,1,1
1404549839694680067,_MikePadilla9,"Summer time w/ @mdemaiko  💚💚💚 en Castilleja de Guzmán, Spain https://t.co/CiURqUabWq",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,4.5,6,4.8,7,4,1,2
1404550792120614917,_EcijaBpeInfo,"FÚTBOL BASE⚽📰

El cadete del @cdecijacds se queda sin ascenso. Todos los marcadores en el link de nuestra bio.

#Écija #Sevilla #football #fútbol #fútbolecijano #cantera #CanterasÉcija #fútbolbase en Écija, Spain https://t.co/9dJdh9LH8Z",0,1,0,0,0,1,0,6,5,1,4,0,1,0,0,0,0,0,3,5,8,3,1,4,0,4,4,7,1,0,0,0,0,1,0,0,0,0,0,0,,2,3,1,5,2,5.481481481481482,3,1,7,3
1404551073369632773,_Hidalgo56humada,"Gran velada de los Irekonductibles en el gran @rekondorestaurante después de unos meses nueva reunión, vinos emocionantes y amigos maravillosos en Bar Restaurante Hidalgo56 https://t.co/K4kAiX3E8r",0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,4,5,9,2,3,3,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.0,2,6.166666666666667,3,2,2,1
1404552309871366151,_gemma_sanchezoj,Daisies 🌼 en La Sierra de Andújar https://t.co/8uXpd8scd5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,2,2,3.857142857142857,2,2,1,0
1404553073217966086,_Electtroman_,Adaptación y saneamiento de cuadro eléctrico en planta baja. Instalación de cable de 6mm. en Chirivella https://t.co/agAetrcEGp,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,5,8,4,0,3,1,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.5,2,5.375,1,1,3,2
1404553274988978178,_mantekamartinez,"🕊️💒📿🙏💐“El camino a la cima es pensar, querer y obrar lo extraordinario en mi vida”💐🙏📿⛪🕊️

🔥Mt 5, 43-48🔥 en Xixón. Asturies https://t.co/PZC7xYOZwl",0,1,0,3,0,1,0,5,1,1,2,0,0,3,0,0,0,0,5,5,10,4,0,1,3,6,6,3,1,1,0,1,0,1,0,0,0,0,0,0,,12,0,1,4,2,4.666666666666667,3,2,1,4
1404553325060710402,_SrDaBosS,"Ajam si soy feo 🤡 en Espinardo, Murcia, Spain https://t.co/wHNv2jxMAH",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,3,2,3.888888888888889,5,3,0,2
1404553732558315524,_hathi81,"14-6-2021 pues otro baile para la colección,espero que os guste y eso que hoy estoy muerto. #tiktokdance #tiktokvideos #risasymasrisas #dance #trend #foryou❤ en Madrid, Spain https://t.co/mC18zxffD7",0,3,0,0,0,2,1,2,1,1,2,0,0,0,0,0,0,0,2,3,5,2,0,2,0,3,3,2,3,0,0,1,0,2,0,0,1,0,0,0,,1,6,1,4.0,5,4.4,3,2,1,5
1404553761318739968,_LuisferAsuuucar,"@geltapp y @heinz_esp, las mejores salsas de tus platos.
#SampliaX
#alcobendas
#madrid2021 en San Blas-Canillejas https://t.co/9blrvFtKpL",1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,6,3,5.769230769230769,1,1,0,3
1404554105666912258,_blaidelta,"Más fuerte que el hormigón es una margarita. La naturaleza es inflexible! en Monachil, Andalucia, Spain https://t.co/GLsirer2d2",0,2,0,0,0,2,0,3,1,2,3,0,0,0,0,0,0,0,3,3,6,3,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.0,2,5.25,3,1,2,4
1404554206669938693,_aldenizealmeida,"El pasillo de la vergüenza ""ajena"", INCANSABLE 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ en Cadiz( Algeciras) https://t.co/ER9IRXRQvz",0,1,1,0,0,2,0,2,1,1,2,0,0,0,0,0,0,0,2,6,8,2,0,1,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,10,0,1,7,2,6.818181818181818,1,1,0,5
1404554311884066817,_flagelado3,"La procesión del Corpus Christi de 2021 por el interior de la Catedral Nueva de #Salamanca
Completo en el canal de YouTube #flagelado3
#corpuschristi #youtubevideos #catedral #procesion en Catedral Salamanca https://t.co/qYgrKcuJwm",0,0,0,0,0,0,0,6,3,2,5,0,1,1,0,0,0,0,4,2,6,2,0,1,1,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,1,4,2,4.8,1,1,1,0
1404554415651033092,_henshousestudio,"No está mal, no?? — Not bad, isn’t it!! #youtube #studiolife #henshousestudios en Villajoyosa https://t.co/uFx8CLJt8E",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,3,2,3.6363636363636362,7,3,1,6
1404554517534892036,_mantekamartinez,"🕊️💒📿🙏💐""No importa lo que digas, no importa lo que hagas, no importa donde estés. Yo siempre te voy a amar""💐🙏📿⛪🕊️ en Xixón. Asturies https://t.co/5JE87oQ37i",0,7,0,1,0,4,3,2,0,0,0,0,0,2,0,0,0,0,5,1,6,1,0,1,0,5,5,3,6,2,0,4,0,4,2,0,0,0,0,0,,10,0,1,5,2,4.565217391304348,4,2,2,6
1404554566419554309,_bbarretohim,pinkie. em Cascadas Del Purgatorio https://t.co/TmDM8qyQCT,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,6,5.8,2,1,0,1
1404554657196879881,_lilyrandombooks,Qué bonita está Bilbao en Moyúa https://t.co/XX7COgWMjf,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.5,6,4.333333333333333,1,1,3,0
1404554718446329861,_itscarlacrespo,"más flores en Aranjuez, Madrid, Spain https://t.co/T0WrynOYNy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.5,6,5,4,3,1,2
1404554814185525252,_juanrodero,Relámpagos!! en Arganda del Rey https://t.co/4ZOXVHFf75,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,3,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,3,3,5,0,0,1,2
